chip_id,month
04719c15,4
04719c15,5
04719c15,6
04719c15,7
04719c15,8
04719c15,9
04719c15,10
04719c15,11
04850701,0
04850701,1
04850701,2
04850701,3
04850701,4
04850701,5
04850701,6
04850701,7
04850701,8
04850701,9
04850701,10
04850701,11
04869e3c,0
04869e3c,1
04869e3c,2
04869e3c,3
04869e3c,4
04869e3c,5
04869e3c,6
04869e3c,7
04869e3c,8
04869e3c,9
04869e3c,10
04869e3c,11
048a3f5f,0
048a3f5f,1
048a3f5f,2
048a3f5f,3
048a3f5f,4
048a3f5f,5
048a3f5f,6
048a3f5f,7
048a3f5f,8
048a3f5f,9
048a3f5f,10
048a3f5f,11
0493d777,0
0493d777,1
0493d777,2
0493d777,3
0493d777,4
0493d777,5
0493d777,6
0493d777,7
0493d777,8
0493d777,9
0493d777,10
0493d777,11
04a6a767,0
04a6a767,1
04a6a767,2
04a6a767,3
04a6a767,4
04a6a767,5
04a6a767,6
04a6a767,7
04a6a767,8
04a6a767,9
04a6a767,10
04a6a767,11
04b380c7,0
04b380c7,1
04b380c7,2
04b380c7,3
04b380c7,4
04b380c7,5
04b380c7,6
04b380c7,7
04b380c7,8
04b380c7,9
04b380c7,10
04b380c7,11
04b6efc5,0
04b6efc5,1
04b6efc5,2
04b6efc5,3
04b6efc5,4
04b6efc5,5
04b6efc5,6
04b6efc5,7
04b6efc5,8
04b6efc5,9
04b6efc5,10
04b6efc5,11
04b7d503,0
04b7d503,1
04b7d503,2
04b7d503,3
04b7d503,4
04b7d503,5
04b7d503,6
04b7d503,7
04b7d503,8
04b7d503,9
04b7d503,10
04b7d503,11
04ca83f0,0
04ca83f0,1
04ca83f0,2
04ca83f0,3
04ca83f0,4
04ca83f0,5
04ca83f0,6
04ca83f0,7
04ca83f0,8
04ca83f0,9
04ca83f0,10
04ca83f0,11
04d55e6a,0
04d55e6a,1
04d55e6a,2
04d55e6a,3
04d55e6a,4
04d55e6a,5
04d55e6a,6
04d55e6a,7
04d55e6a,8
04d55e6a,9
04d55e6a,10
04d55e6a,11
04dad591,0
04dad591,1
04dad591,2
04dad591,3
04dad591,4
04dad591,5
04dad591,6
04dad591,7
04dad591,8
04dad591,9
04dad591,10
04dad591,11
04dbc732,0
04dbc732,1
04dbc732,2
04dbc732,3
04dbc732,4
04dbc732,5
04dbc732,6
04dbc732,7
04dbc732,8
04dbc732,9
04dbc732,10
04dbc732,11
04dd4f3b,0
04dd4f3b,1
04dd4f3b,2
04dd4f3b,3
04dd4f3b,4
04dd4f3b,5
04dd4f3b,6
04dd4f3b,7
04dd4f3b,8
04dd4f3b,9
04dd4f3b,10
04dd4f3b,11
04debe47,0
04debe47,1
04debe47,2
04debe47,3
04debe47,4
04debe47,5
04debe47,6
04debe47,7
04debe47,8
04debe47,9
04debe47,10
04debe47,11
04e9d006,0
04e9d006,1
04e9d006,2
04e9d006,3
04e9d006,4
04e9d006,5
04e9d006,6
04e9d006,7
04e9d006,8
04e9d006,9
04e9d006,10
04e9d006,11
050649cc,0
050649cc,1
050649cc,2
050649cc,3
050649cc,4
050649cc,5
050649cc,6
050649cc,7
050649cc,8
050649cc,9
050649cc,10
050649cc,11
051dc280,0
051dc280,1
051dc280,2
051dc280,3
051dc280,4
051dc280,5
051dc280,6
051dc280,7
051dc280,8
051dc280,9
051dc280,10
051dc280,11
05232d1e,0
05232d1e,1
05232d1e,2
05232d1e,3
05232d1e,4
05232d1e,5
05232d1e,6
05232d1e,7
05232d1e,8
05232d1e,9
05232d1e,10
05232d1e,11
0529a3e8,0
0529a3e8,1
0529a3e8,2
0529a3e8,3
0529a3e8,4
0529a3e8,5
0529a3e8,6
0529a3e8,7
0529a3e8,8
0529a3e8,9
0529a3e8,10
0529a3e8,11
052d6e62,0
052d6e62,1
052d6e62,2
052d6e62,3
052d6e62,4
052d6e62,5
052d6e62,6
052d6e62,7
052d6e62,8
052d6e62,9
052d6e62,10
052d6e62,11
0532076d,0
0532076d,1
0532076d,2
0532076d,3
0532076d,4
0532076d,5
0532076d,6
0532076d,7
0532076d,8
0532076d,9
0532076d,10
0532076d,11
053aa3da,0
053aa3da,1
053aa3da,2
053aa3da,3
053aa3da,4
053aa3da,5
053aa3da,6
053aa3da,7
053aa3da,8
053aa3da,9
053aa3da,10
053aa3da,11
053facf0,0
053facf0,1
053facf0,2
053facf0,3
053facf0,4
053facf0,5
053facf0,6
053facf0,7
053facf0,8
053facf0,9
053facf0,10
053facf0,11
05405d08,0
05405d08,1
05405d08,2
05405d08,3
05405d08,4
05405d08,5
05405d08,6
05405d08,7
05405d08,8
05405d08,9
05405d08,10
05405d08,11
0546ac0a,0
0546ac0a,1
0546ac0a,2
0546ac0a,3
0546ac0a,4
0546ac0a,5
0546ac0a,6
0546ac0a,7
0546ac0a,8
0546ac0a,9
0546ac0a,10
0546ac0a,11
05476041,0
05476041,1
05476041,2
05476041,3
05476041,4
05476041,5
05476041,6
05476041,7
05476041,8
05476041,9
05476041,10
05476041,11
0548c792,0
0548c792,1
0548c792,2
0548c792,3
0548c792,4
0548c792,5
0548c792,6
0548c792,7
0548c792,8
0548c792,9
0548c792,10
0548c792,11
0548f884,0
0548f884,1
0548f884,2
0548f884,3
0548f884,4
0548f884,5
0548f884,6
0548f884,7
0548f884,8
0548f884,9
0548f884,10
0548f884,11
054d4908,0
054d4908,1
054d4908,2
054d4908,3
054d4908,4
054d4908,5
054d4908,6
054d4908,7
054d4908,8
054d4908,9
054d4908,10
054d4908,11
054de818,0
054de818,1
054de818,2
054de818,3
054de818,4
054de818,5
054de818,6
054de818,7
054de818,8
054de818,9
054de818,10
054de818,11
056224a2,0
056224a2,1
056224a2,2
056224a2,3
056224a2,4
056224a2,5
056224a2,6
056224a2,7
056224a2,8
056224a2,9
056224a2,10
056224a2,11
0564f89d,0
0564f89d,1
0564f89d,2
0564f89d,3
0564f89d,4
0564f89d,5
0564f89d,6
0564f89d,7
0564f89d,8
0564f89d,9
0564f89d,10
0564f89d,11
05681655,0
05681655,1
05681655,2
05681655,3
05681655,4
05681655,5
05681655,6
05681655,7
05681655,8
05681655,9
05681655,10
05681655,11
057088b1,0
057088b1,1
057088b1,2
057088b1,3
057088b1,4
057088b1,5
057088b1,6
057088b1,7
057088b1,8
057088b1,9
057088b1,10
057088b1,11
0571b175,0
0571b175,1
0571b175,2
0571b175,3
0571b175,4
0571b175,5
0571b175,6
0571b175,7
0571b175,8
0571b175,9
0571b175,10
0571b175,11
057ebe07,0
057ebe07,1
057ebe07,2
057ebe07,3
057ebe07,4
057ebe07,5
057ebe07,6
057ebe07,7
057ebe07,8
057ebe07,9
057ebe07,10
057ebe07,11
05a903fb,0
05a903fb,1
05a903fb,2
05a903fb,3
05a903fb,4
05a903fb,5
05a903fb,6
05a903fb,7
05a903fb,8
05a903fb,9
05a903fb,10
05a903fb,11
05b0083d,0
05b0083d,1
05b0083d,2
05b0083d,3
05b0083d,4
05b0083d,5
05b0083d,6
05b0083d,7
05b0083d,8
05b0083d,9
05b0083d,10
05b0083d,11
05b643ec,0
05b643ec,1
05b643ec,2
05b643ec,3
05b643ec,4
05b643ec,5
05b643ec,6
05b643ec,7
05b643ec,8
05b643ec,9
05b643ec,10
05b643ec,11
05b9612e,0
05b9612e,1
05b9612e,2
05b9612e,3
05b9612e,4
05b9612e,5
05b9612e,6
05b9612e,7
05b9612e,8
05b9612e,9
05b9612e,10
05b9612e,11
05c35f7f,0
05c35f7f,1
05c35f7f,2
05c35f7f,3
05c35f7f,4
05c35f7f,5
05c35f7f,6
05c35f7f,7
05c35f7f,8
05c35f7f,9
05c35f7f,10
05c35f7f,11
05cb0ff2,0
05cb0ff2,1
05cb0ff2,2
05cb0ff2,3
05cb0ff2,4
05cb0ff2,5
05cb0ff2,6
05cb0ff2,7
05cb0ff2,8
05cb0ff2,9
05cb0ff2,10
05cb0ff2,11
05d31b5c,0
05d31b5c,1
05d31b5c,2
05d31b5c,3
05d31b5c,4
05d31b5c,5
05d31b5c,6
05d31b5c,7
05d31b5c,8
05d31b5c,9
05d31b5c,10
05d31b5c,11
05e52522,0
05e52522,1
05e52522,2
05e52522,3
05e52522,4
05e52522,5
05e52522,6
05e52522,7
05e52522,8
05e52522,9
05e52522,10
05e52522,11
05fb3175,0
05fb3175,1
05fb3175,2
05fb3175,3
05fb3175,4
05fb3175,5
05fb3175,6
05fb3175,7
05fb3175,8
05fb3175,9
05fb3175,10
05fb3175,11
05fd5ad1,0
05fd5ad1,1
05fd5ad1,2
05fd5ad1,3
05fd5ad1,4
05fd5ad1,5
05fd5ad1,6
05fd5ad1,7
05fd5ad1,8
05fd5ad1,9
05fd5ad1,10
05fd5ad1,11
0600f14b,0
0600f14b,1
0600f14b,2
0600f14b,3
0600f14b,4
0600f14b,5
0600f14b,6
0600f14b,7
0600f14b,8
0600f14b,9
0600f14b,10
0600f14b,11
06056511,0
06056511,1
06056511,2
06056511,3
06056511,4
06056511,5
06056511,6
06056511,7
06056511,8
06056511,9
06056511,10
06056511,11
0610fc19,0
0610fc19,1
0610fc19,2
0610fc19,3
0610fc19,4
0610fc19,5
0610fc19,6
0610fc19,7
0610fc19,8
0610fc19,9
0610fc19,10
0610fc19,11
06137b43,0
06137b43,1
06137b43,2
06137b43,3
06137b43,4
06137b43,5
06137b43,6
06137b43,7
06137b43,8
06137b43,9
06137b43,10
06137b43,11
06158185,0
06158185,1
06158185,2
06158185,3
06158185,4
06158185,5
06158185,6
06158185,7
06158185,8
06158185,9
06158185,10
06158185,11
061637a0,0
061637a0,1
061637a0,2
061637a0,3
061637a0,4
061637a0,5
061637a0,6
061637a0,7
061637a0,8
061637a0,9
061637a0,10
061637a0,11
061c4601,0
061c4601,1
061c4601,2
061c4601,3
061c4601,4
061c4601,5
061c4601,6
061c4601,7
061c4601,8
061c4601,9
061c4601,10
061c4601,11
0620ddb2,0
0620ddb2,1
0620ddb2,2
0620ddb2,3
0620ddb2,4
0620ddb2,5
0620ddb2,6
0620ddb2,7
0620ddb2,8
0620ddb2,9
0620ddb2,10
0620ddb2,11
06212e56,0
06212e56,1
06212e56,2
06212e56,3
06212e56,4
06212e56,5
06212e56,6
06212e56,7
06212e56,8
06212e56,9
06212e56,10
06212e56,11
0625a02b,0
0625a02b,1
0625a02b,2
0625a02b,3
0625a02b,4
0625a02b,5
0625a02b,6
0625a02b,7
0625a02b,8
0625a02b,9
0625a02b,10
0625a02b,11
062b353e,0
062b353e,1
062b353e,2
062b353e,3
062b353e,4
062b353e,5
062b353e,6
062b353e,7
062b353e,8
062b353e,9
062b353e,10
062b353e,11
0636b264,0
0636b264,1
0636b264,2
0636b264,3
0636b264,4
0636b264,5
0636b264,6
0636b264,7
0636b264,8
0636b264,9
0636b264,10
0636b264,11
06479ab2,0
06479ab2,1
06479ab2,2
06479ab2,3
06479ab2,4
06479ab2,5
06479ab2,6
06479ab2,7
06479ab2,8
06479ab2,9
06479ab2,10
06479ab2,11
06483cd7,0
06483cd7,1
06483cd7,2
06483cd7,3
06483cd7,4
06483cd7,5
06483cd7,6
06483cd7,7
06483cd7,8
06483cd7,9
06483cd7,10
06483cd7,11
0651d43e,0
0651d43e,1
0651d43e,2
0651d43e,3
0651d43e,4
0651d43e,5
0651d43e,6
0651d43e,7
0651d43e,8
0651d43e,9
0651d43e,10
0651d43e,11
065520d3,0
065520d3,1
065520d3,2
065520d3,3
065520d3,4
065520d3,5
065520d3,6
065520d3,7
065520d3,8
065520d3,9
065520d3,10
065520d3,11
0655e85d,0
0655e85d,1
0655e85d,2
0655e85d,3
0655e85d,4
0655e85d,5
0655e85d,6
0655e85d,7
0655e85d,8
0655e85d,9
0655e85d,10
0655e85d,11
0658093b,0
0658093b,1
0658093b,2
0658093b,3
0658093b,4
0658093b,5
0658093b,6
0658093b,7
0658093b,8
0658093b,9
0658093b,10
0658093b,11
065d3bd8,0
065d3bd8,1
065d3bd8,2
065d3bd8,3
065d3bd8,4
065d3bd8,5
065d3bd8,6
065d3bd8,7
065d3bd8,8
065d3bd8,9
065d3bd8,10
065d3bd8,11
065e3a97,0
065e3a97,1
065e3a97,2
065e3a97,3
065e3a97,4
065e3a97,5
065e3a97,6
065e3a97,7
065e3a97,8
065e3a97,9
065e3a97,10
065e3a97,11
06643e05,0
06643e05,1
06643e05,2
06643e05,3
06643e05,4
06643e05,5
06643e05,6
06643e05,7
06643e05,8
06643e05,9
06643e05,10
06643e05,11
066b0311,0
066b0311,1
066b0311,2
066b0311,3
066b0311,4
066b0311,5
066b0311,6
066b0311,7
066b0311,8
066b0311,9
066b0311,10
066b0311,11
067248a3,0
067248a3,1
067248a3,2
067248a3,3
067248a3,4
067248a3,5
067248a3,6
067248a3,7
067248a3,8
067248a3,9
067248a3,10
067248a3,11
0676eb5d,0
0676eb5d,1
0676eb5d,2
0676eb5d,3
0676eb5d,4
0676eb5d,5
0676eb5d,6
0676eb5d,7
0676eb5d,8
0676eb5d,9
0676eb5d,10
0676eb5d,11
0678c538,0
0678c538,1
0678c538,2
0678c538,3
0678c538,4
0678c538,5
0678c538,6
0678c538,7
0678c538,8
0678c538,9
0678c538,10
0678c538,11
06843249,0
06843249,1
06843249,2
06843249,3
06843249,4
06843249,5
06843249,6
06843249,7
06843249,8
06843249,9
06843249,10
06843249,11
068e2563,0
068e2563,1
068e2563,2
068e2563,3
068e2563,4
068e2563,5
068e2563,6
068e2563,7
068e2563,8
068e2563,9
068e2563,10
068e2563,11
06917114,0
06917114,1
06917114,2
06917114,3
06917114,4
06917114,5
06917114,6
06917114,7
06917114,8
06917114,9
06917114,10
06917114,11
0693e0a4,0
0693e0a4,1
0693e0a4,2
0693e0a4,3
0693e0a4,4
0693e0a4,5
0693e0a4,6
0693e0a4,7
0693e0a4,8
0693e0a4,9
0693e0a4,10
0693e0a4,11
06b1fc3a,0
06b1fc3a,1
06b1fc3a,2
06b1fc3a,3
06b1fc3a,4
06b1fc3a,5
06b1fc3a,6
06b1fc3a,7
06b1fc3a,8
06b1fc3a,9
06b1fc3a,10
06b1fc3a,11
06b41dfc,0
06b41dfc,1
06b41dfc,2
06b41dfc,3
06b41dfc,4
06b41dfc,5
06b41dfc,6
06b41dfc,7
06b41dfc,8
06b41dfc,9
06b41dfc,10
06b41dfc,11
06df3742,0
06df3742,1
06df3742,2
06df3742,3
06df3742,4
06df3742,5
06df3742,6
06df3742,7
06df3742,8
06df3742,9
06df3742,10
06df3742,11
06e3d6af,0
06e3d6af,1
06e3d6af,2
06e3d6af,3
06e3d6af,4
06e3d6af,5
06e3d6af,6
06e3d6af,7
06e3d6af,8
06e3d6af,9
06e3d6af,10
06e3d6af,11
06e891e5,0
06e891e5,1
06e891e5,2
06e891e5,3
06e891e5,4
06e891e5,5
06e891e5,6
06e891e5,7
06e891e5,8
06e891e5,9
06e891e5,10
06e891e5,11
06f112dd,0
06f112dd,1
06f112dd,2
06f112dd,3
06f112dd,4
06f112dd,5
06f112dd,6
06f112dd,7
06f112dd,8
06f112dd,9
06f112dd,10
06f112dd,11
06fc9487,0
06fc9487,1
06fc9487,2
06fc9487,3
06fc9487,4
06fc9487,5
06fc9487,6
06fc9487,7
06fc9487,8
06fc9487,9
06fc9487,10
06fc9487,11
071b57b1,0
071b57b1,1
071b57b1,2
071b57b1,3
071b57b1,4
071b57b1,5
071b57b1,6
071b57b1,7
071b57b1,8
071b57b1,9
071b57b1,10
071b57b1,11
071dc8a5,0
071dc8a5,1
071dc8a5,2
071dc8a5,3
071dc8a5,4
071dc8a5,5
071dc8a5,6
071dc8a5,7
071dc8a5,8
071dc8a5,9
071dc8a5,10
071dc8a5,11
0729ea67,0
0729ea67,1
0729ea67,2
0729ea67,3
0729ea67,4
0729ea67,5
0729ea67,6
0729ea67,7
0729ea67,8
0729ea67,9
0729ea67,10
0729ea67,11
07378cde,0
07378cde,1
07378cde,2
07378cde,3
07378cde,4
07378cde,5
07378cde,6
07378cde,7
07378cde,8
07378cde,9
07378cde,10
07378cde,11
073fb3e5,0
073fb3e5,1
073fb3e5,2
073fb3e5,3
073fb3e5,4
073fb3e5,5
073fb3e5,6
073fb3e5,7
073fb3e5,8
073fb3e5,9
073fb3e5,10
073fb3e5,11
0751323a,0
0751323a,1
0751323a,2
0751323a,3
0751323a,4
0751323a,5
0751323a,6
0751323a,7
0751323a,8
0751323a,9
0751323a,10
0751323a,11
07580a94,0
07580a94,1
07580a94,2
07580a94,3
07580a94,4
07580a94,5
07580a94,6
07580a94,7
07580a94,8
07580a94,9
07580a94,10
07580a94,11
0761c4f1,0
0761c4f1,1
0761c4f1,2
0761c4f1,3
0761c4f1,4
0761c4f1,5
0761c4f1,6
0761c4f1,7
0761c4f1,8
0761c4f1,9
0761c4f1,10
0761c4f1,11
07677e7e,0
07677e7e,1
07677e7e,2
07677e7e,3
07677e7e,4
07677e7e,5
07677e7e,6
07677e7e,7
07677e7e,8
07677e7e,9
07677e7e,10
07677e7e,11
076abd46,0
076abd46,1
076abd46,2
076abd46,3
076abd46,4
076abd46,5
076abd46,6
076abd46,7
076abd46,8
076abd46,9
076abd46,10
076abd46,11
07741cb0,0
07741cb0,1
07741cb0,2
07741cb0,3
07741cb0,4
07741cb0,5
07741cb0,6
07741cb0,7
07741cb0,8
07741cb0,9
07741cb0,10
07741cb0,11
07765e15,0
07765e15,1
07765e15,2
07765e15,3
07765e15,4
07765e15,5
07765e15,6
07765e15,7
07765e15,8
07765e15,9
07765e15,10
07765e15,11
077eaf9a,0
077eaf9a,1
077eaf9a,2
077eaf9a,3
077eaf9a,4
077eaf9a,5
077eaf9a,6
077eaf9a,7
077eaf9a,8
077eaf9a,9
077eaf9a,10
077eaf9a,11
0781e3ed,0
0781e3ed,1
0781e3ed,2
0781e3ed,3
0781e3ed,4
0781e3ed,5
0781e3ed,6
0781e3ed,7
0781e3ed,8
0781e3ed,9
0781e3ed,10
0781e3ed,11
0787865c,0
0787865c,1
0787865c,2
0787865c,3
0787865c,4
0787865c,5
0787865c,6
0787865c,7
0787865c,8
0787865c,9
0787865c,10
0787865c,11
078ec944,0
078ec944,1
078ec944,2
078ec944,3
078ec944,4
078ec944,5
078ec944,6
078ec944,7
078ec944,8
078ec944,9
078ec944,10
078ec944,11
07973811,0
07973811,1
07973811,2
07973811,3
07973811,4
07973811,5
07973811,6
07973811,7
07973811,8
07973811,9
07973811,10
07973811,11
07a084ca,0
07a084ca,1
07a084ca,2
07a084ca,3
07a084ca,4
07a084ca,5
07a084ca,6
07a084ca,7
07a084ca,8
07a084ca,9
07a084ca,10
07a084ca,11
07b9823a,0
07b9823a,1
07b9823a,2
07b9823a,3
07b9823a,4
07b9823a,5
07b9823a,6
07b9823a,7
07b9823a,8
07b9823a,9
07b9823a,10
07b9823a,11
07bcc6d6,0
07bcc6d6,1
07bcc6d6,2
07bcc6d6,3
07bcc6d6,4
07bcc6d6,5
07bcc6d6,6
07bcc6d6,7
07bcc6d6,8
07bcc6d6,9
07bcc6d6,10
07bcc6d6,11
07d1864c,0
07d1864c,1
07d1864c,2
07d1864c,3
07d1864c,4
07d1864c,5
07d1864c,6
07d1864c,7
07d1864c,8
07d1864c,9
07d1864c,10
07d1864c,11
07d6e963,0
07d6e963,1
07d6e963,2
07d6e963,3
07d6e963,4
07d6e963,5
07d6e963,6
07d6e963,7
07d6e963,8
07d6e963,9
07d6e963,10
07d6e963,11
07e3ec27,0
07e3ec27,1
07e3ec27,2
07e3ec27,3
07e3ec27,4
07e3ec27,5
07e3ec27,6
07e3ec27,7
07e3ec27,8
07e3ec27,9
07e3ec27,10
07e3ec27,11
07ebc1f7,0
07ebc1f7,1
07ebc1f7,2
07ebc1f7,3
07ebc1f7,4
07ebc1f7,5
07ebc1f7,6
07ebc1f7,7
07ebc1f7,8
07ebc1f7,9
07ebc1f7,10
07ebc1f7,11
07f11c88,0
07f11c88,1
07f11c88,2
07f11c88,3
07f11c88,4
07f11c88,5
07f11c88,6
07f11c88,7
07f11c88,8
07f11c88,9
07f11c88,10
07f11c88,11
07f3cd5e,0
07f3cd5e,1
07f3cd5e,2
07f3cd5e,3
07f3cd5e,4
07f3cd5e,5
07f3cd5e,6
07f3cd5e,7
07f3cd5e,8
07f3cd5e,9
07f3cd5e,10
07f3cd5e,11
07f9f6a4,0
07f9f6a4,1
07f9f6a4,2
07f9f6a4,3
07f9f6a4,4
07f9f6a4,5
07f9f6a4,6
07f9f6a4,7
07f9f6a4,8
07f9f6a4,9
07f9f6a4,10
07f9f6a4,11
08084efe,0
08084efe,1
08084efe,2
08084efe,3
08084efe,4
08084efe,5
08084efe,6
08084efe,7
08084efe,8
08084efe,9
08084efe,10
08084efe,11
080d8f1d,0
080d8f1d,1
080d8f1d,2
080d8f1d,3
080d8f1d,4
080d8f1d,5
080d8f1d,6
080d8f1d,7
080d8f1d,8
080d8f1d,9
080d8f1d,10
080d8f1d,11
080ed0c5,0
080ed0c5,1
080ed0c5,2
080ed0c5,3
080ed0c5,4
080ed0c5,5
080ed0c5,6
080ed0c5,7
080ed0c5,8
080ed0c5,9
080ed0c5,10
080ed0c5,11
080fb169,0
080fb169,1
080fb169,2
080fb169,3
080fb169,4
080fb169,5
080fb169,6
080fb169,7
080fb169,8
080fb169,9
080fb169,10
080fb169,11
08103218,0
08103218,1
08103218,2
08103218,3
08103218,4
08103218,5
08103218,6
08103218,7
08103218,8
08103218,9
08103218,10
08103218,11
0817358a,0
0817358a,1
0817358a,2
0817358a,3
0817358a,4
0817358a,5
0817358a,6
0817358a,7
0817358a,8
0817358a,9
0817358a,10
0817358a,11
0823f904,0
0823f904,1
0823f904,2
0823f904,3
0823f904,4
0823f904,5
0823f904,6
0823f904,7
0823f904,8
0823f904,9
0823f904,10
0823f904,11
08251bb9,0
08251bb9,1
08251bb9,2
08251bb9,3
08251bb9,4
08251bb9,5
08251bb9,6
08251bb9,7
08251bb9,8
08251bb9,9
08251bb9,10
08251bb9,11
082cce42,0
082cce42,1
082cce42,2
082cce42,3
082cce42,4
082cce42,5
082cce42,6
082cce42,7
082cce42,8
082cce42,9
082cce42,10
082cce42,11
0836d4c7,0
0836d4c7,1
0836d4c7,2
0836d4c7,3
0836d4c7,4
0836d4c7,5
0836d4c7,6
0836d4c7,7
0836d4c7,8
0836d4c7,9
0836d4c7,10
0836d4c7,11
083a02c7,0
083a02c7,1
083a02c7,2
083a02c7,3
083a02c7,4
083a02c7,5
083a02c7,6
083a02c7,7
083a02c7,8
083a02c7,9
083a02c7,10
083a02c7,11
083f0dfb,0
083f0dfb,1
083f0dfb,2
083f0dfb,3
083f0dfb,4
083f0dfb,5
083f0dfb,6
083f0dfb,7
083f0dfb,8
083f0dfb,9
083f0dfb,10
083f0dfb,11
08404854,0
08404854,1
08404854,2
08404854,3
08404854,4
08404854,5
08404854,6
08404854,7
08404854,8
08404854,9
08404854,10
08404854,11
084a44a0,0
084a44a0,1
084a44a0,2
084a44a0,3
084a44a0,4
084a44a0,5
084a44a0,6
084a44a0,7
084a44a0,8
084a44a0,9
084a44a0,10
084a44a0,11
085fcb0f,0
085fcb0f,1
085fcb0f,2
085fcb0f,3
085fcb0f,4
085fcb0f,5
085fcb0f,6
085fcb0f,7
085fcb0f,8
085fcb0f,9
085fcb0f,10
085fcb0f,11
08676196,0
08676196,1
08676196,2
08676196,3
08676196,4
08676196,5
08676196,6
08676196,7
08676196,8
08676196,9
08676196,10
08676196,11
08686874,0
08686874,1
08686874,2
08686874,3
08686874,4
08686874,5
08686874,6
08686874,7
08686874,8
08686874,9
08686874,10
08686874,11
086c47df,0
086c47df,1
086c47df,2
086c47df,3
086c47df,4
086c47df,5
086c47df,6
086c47df,7
086c47df,8
086c47df,9
086c47df,10
086c47df,11
086d7d16,0
086d7d16,1
086d7d16,2
086d7d16,3
086d7d16,4
086d7d16,5
086d7d16,6
086d7d16,7
086d7d16,8
086d7d16,9
086d7d16,10
086d7d16,11
088cd6f2,0
088cd6f2,1
088cd6f2,2
088cd6f2,3
088cd6f2,4
088cd6f2,5
088cd6f2,6
088cd6f2,7
088cd6f2,8
088cd6f2,9
088cd6f2,10
088cd6f2,11
088dd40f,0
088dd40f,1
088dd40f,2
088dd40f,3
088dd40f,4
088dd40f,5
088dd40f,6
088dd40f,7
088dd40f,8
088dd40f,9
088dd40f,10
088dd40f,11
088e7b1a,0
088e7b1a,1
088e7b1a,2
088e7b1a,3
088e7b1a,4
088e7b1a,5
088e7b1a,6
088e7b1a,7
088e7b1a,8
088e7b1a,9
088e7b1a,10
088e7b1a,11
089c5af4,0
089c5af4,1
089c5af4,2
089c5af4,3
089c5af4,4
089c5af4,5
089c5af4,6
089c5af4,7
089c5af4,8
089c5af4,9
089c5af4,10
089c5af4,11
08a18d5c,0
08a18d5c,1
08a18d5c,2
08a18d5c,3
08a18d5c,4
08a18d5c,5
08a18d5c,6
08a18d5c,7
08a18d5c,8
08a18d5c,9
08a18d5c,10
08a18d5c,11
08a4dfe0,0
08a4dfe0,1
08a4dfe0,2
08a4dfe0,3
08a4dfe0,4
08a4dfe0,5
08a4dfe0,6
08a4dfe0,7
08a4dfe0,8
08a4dfe0,9
08a4dfe0,10
08a4dfe0,11
08a643d6,0
08a643d6,1
08a643d6,2
08a643d6,3
08a643d6,4
08a643d6,5
08a643d6,6
08a643d6,7
08a643d6,8
08a643d6,9
08a643d6,10
08a643d6,11
08a806a7,0
08a806a7,1
08a806a7,2
08a806a7,3
08a806a7,4
08a806a7,5
08a806a7,6
08a806a7,7
08a806a7,8
08a806a7,9
08a806a7,10
08a806a7,11
08c83160,0
08c83160,1
08c83160,2
08c83160,3
08c83160,4
08c83160,5
08c83160,6
08c83160,7
08c83160,8
08c83160,9
08c83160,10
08c83160,11
08e0ff94,0
08e0ff94,1
08e0ff94,2
08e0ff94,3
08e0ff94,4
08e0ff94,5
08e0ff94,6
08e0ff94,7
08e0ff94,8
08e0ff94,9
08e0ff94,10
08e0ff94,11
08ecfd3c,0
08ecfd3c,1
08ecfd3c,2
08ecfd3c,3
08ecfd3c,4
08ecfd3c,5
08ecfd3c,6
08ecfd3c,7
08ecfd3c,8
08ecfd3c,9
08ecfd3c,10
08ecfd3c,11
08f6b400,0
08f6b400,1
08f6b400,2
08f6b400,3
08f6b400,4
08f6b400,5
08f6b400,6
08f6b400,7
08f6b400,8
08f6b400,9
08f6b400,10
08f6b400,11
08f8e396,0
08f8e396,1
08f8e396,2
08f8e396,3
08f8e396,4
08f8e396,5
08f8e396,6
08f8e396,7
08f8e396,8
08f8e396,9
08f8e396,10
08f8e396,11
08ff8dd3,0
08ff8dd3,1
08ff8dd3,2
08ff8dd3,3
08ff8dd3,4
08ff8dd3,5
08ff8dd3,6
08ff8dd3,7
08ff8dd3,8
08ff8dd3,9
08ff8dd3,10
08ff8dd3,11
090636b0,0
090636b0,1
090636b0,2
090636b0,3
090636b0,4
090636b0,5
090636b0,6
090636b0,7
090636b0,8
090636b0,9
090636b0,10
090636b0,11
090cec45,0
090cec45,1
090cec45,2
090cec45,3
090cec45,4
090cec45,5
090cec45,6
090cec45,7
090cec45,8
090cec45,9
090cec45,10
090cec45,11
09171a70,0
09171a70,1
09171a70,2
09171a70,3
09171a70,4
09171a70,5
09171a70,6
09171a70,7
09171a70,8
09171a70,9
09171a70,10
09171a70,11
09188771,0
09188771,1
09188771,2
09188771,3
09188771,4
09188771,5
09188771,6
09188771,7
09188771,8
09188771,9
09188771,10
09188771,11
09203898,0
09203898,1
09203898,2
09203898,3
09203898,4
09203898,5
09203898,6
09203898,7
09203898,8
09203898,9
09203898,10
09203898,11
0921957f,0
0921957f,1
0921957f,2
0921957f,3
0921957f,4
0921957f,5
0921957f,6
0921957f,7
0921957f,8
0921957f,9
0921957f,10
0921957f,11
0929e279,0
0929e279,1
0929e279,2
0929e279,3
0929e279,4
